10.12.2023                                                                                                                                                                                                                                                                                              Salida dinámica de lista                                                                                                                                                                                                                                                                                                     1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Lista de pedidos

Solicitante 0000055464
            COMERCIAL KYWI S.A.
            QUITO
Fecha doc.  10.11.2023     A    10.12.2023
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  Documento|Nombre 1           |Pos.|Destinatario       |Destino        |Rep.|CDis|CPag|Prc.neto|Denominación                            |Ctd.conf.|Creado |ClVt|Pedido  |Fecha doc.|Pedido  |Lote|Fe.entrega|Status            |Válido de |Ce. |UMB|Validez a |BF|Solic.|Tp.cambio|Ctd.ped.|Alm.|BqEn|Material      |Prec.Clien|P|UM|MonCd|por|UM| Valor neto|      Neto|Se|S|OfVta|GVen|OrgVt|UM|PsEx|Sal.mcías.|Mon.|Ctd.ped.|Denom.|MoPed|MR|PbP|Dir.sol.|Tp.DC|D/H|Fe.precio |UMB|PUFinal|% Cond|Sal.Cont A|UPA|Creado el |Net Sa CA|Hora    |MonP.|Fac.SAP.|Num.SII.|CPagDesc|FeFac|FechasFacturac         |LP|ListaPrec   |GP|
|  4021430  |COMERCIAL KYWI S.A.|1290|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  88,18 |Barra de Apoyo Abatible                 |      24 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     24 |    |    |SC0026943061CW|          | |  |     | 1 |UN|299.738,32 | 2.116,32 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     24 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1300|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  54,58 |Urinario Curve HEU Blanco               |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |CS0077681301CB|          | |  |     | 1 |UN|299.738,32 |   545,80 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1310|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  91,46 |Fluxómetro Briggs Premium Inodoro       |      12 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     12 |    |    |SG0075803061CW|          | |  |     | 1 |UN|299.738,32 | 1.097,52 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     12 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1320|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  22,51 |New Princess Monomando para Lavamanos Cr|      60 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     60 |    |    |SG0083133061CE|          | |  |     | 1 |UN|299.738,32 | 1.350,60 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     60 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1330|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   4,03 |Desagüe Roscado 1 ½" y Sifón Flexible   |     400 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|entregar parcialm.|          |2501|UN |31.12.9999|  |55464 |  1,00000|    400 |    |    |CC0029230001BO|          | |  |     | 1 |UN|299.738,32 | 1.612,00 |55|B|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    400 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1340|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  40,15 |Niza Monomando para Ducha sin Reg. Cromo|      24 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     24 |    |    |SG0079103061CW|          | |  |     | 1 |UN|299.738,32 |   963,60 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     24 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1350|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  21,26 |Shelby Llave de Pared para Cocina Cromo |      48 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     48 |    |    |SG0056603061BO|          | |  |     | 1 |UN|299.738,32 | 1.020,48 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     48 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1360|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  24,26 |Shelby Centerset 4" para Lavamanos Cromo|      48 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     48 |    |    |SG0090113061BO|          | |  |     | 1 |UN|299.738,32 | 1.164,48 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     48 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1370|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   6,88 |Llave Angular para Inodoro Manguera 16" |     480 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    480 |    |    |SC0018243061BL|          | |  |     | 1 |UN|299.738,32 | 3.302,40 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    480 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1380|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 164,66 |Urinario Eco Zero Blanco                |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|no suministrado   |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |JS0177651301CF|          | |  |     | 1 |UN|299.738,32 | 1.646,60 |50|A|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1390|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Urinario Eco Zero C/Adaptador Blanco    |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|no suministrado   |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |CS0177651301CF|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|A|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1400|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 183,65 |Cira Monomando para Ducha de Barra Cromo|      32 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|entregar parcialm.|          |2501|UN |31.12.9999|  |55464 |  1,00000|     32 |    |    |SG0080783061CW|          | |  |     | 1 |UN|299.738,32 | 5.876,80 |54|B|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     32 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1410|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   6,81 |Briggs Reg. D/Mano Medium ABS 18 × 9 cm |      12 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     12 |    |    |SG0075273061CW|          | |  |     | 1 |UN|299.738,32 |    81,72 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     12 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1420|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   1,95 |Sifón Flexible                          |     400 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    400 |    |    |SC0028080001BO|          | |  |     | 1 |UN|299.738,32 |   780,00 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    400 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1430|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  39,47 |Tempo para Lavamanos Cromo              |      72 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     72 |    |    |SG0057633061BO|          | |  |     | 1 |UN|299.738,32 | 2.841,84 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     72 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1440|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  59,47 |Livorno Monomando Lav Mezcladora Baja   |      12 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     12 |    |    |SG0063673061CW|          | |  |     | 1 |UN|299.738,32 |   713,64 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     12 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1450|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,81 |Alargue de Desagüe 1 ¼"                 |      84 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|no suministrado   |          |2501|UN |31.12.9999|  |55464 |  1,00000|     84 |    |    |SCD035150001BO|          | |  |     | 1 |UN|299.738,32 |    68,04 |55|A|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     84 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1460|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   2,24 |New Princess Campan Cobert. Duchas Cromo|      20 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|entregar parcialm.|          |2501|UN |31.12.9999|  |55464 |  1,00000|     20 |    |    |SG0075153061BO|          | |  |     | 1 |UN|299.738,32 |    44,80 |54|B|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     20 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1470|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,97 |Flapper con Cadena Metálica             |     200 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|no suministrado   |          |2501|UN |31.12.9999|  |55464 |  1,00000|    200 |    |    |SP0037900001BO|          | |  |     | 1 |UN|299.738,32 |   194,00 |52|A|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    200 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1480|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  40,16 |Ind. Campeón RF Verde Mist-Asto. Univ.  |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |JS0042620541B0|          | |  |     | 1 |UN|299.738,32 | 1.204,80 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1490|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Taza Campeón RF Verde Mist              |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |SS0042620541B0|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1500|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Tanque Campeón Verde Mist               |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |CS0022270541CE|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1510|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Asiento Universal Std. RF Verde Mist    |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |SP2095810541BO|          | |  |     | 1 |UN|299.738,32 |     0,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1520|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   3,70 |Desagüe ABS Cromo Ros. 1¼ y Sifón Flex. |     252 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    252 |    |    |CC0029213061BO|          | |  |     | 1 |UN|299.738,32 |   932,40 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    252 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1530|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  11,02 |Shelby Llave Sencilla Lavamanos Cromo   |      48 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     48 |    |    |SG0090023061BO|          | |  |     | 1 |UN|299.738,32 |   528,96 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     48 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1540|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   2,45 |Sifón 1 ¼" PP con Acople                |      60 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     60 |    |    |SC0040190001BO|          | |  |     | 1 |UN|299.738,32 |   147,00 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     60 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1550|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   4,66 |Sifón Flexible Doble                    |      96 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     96 |    |    |SC0028270001BO|          | |  |     | 1 |UN|299.738,32 |   447,36 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     96 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1560|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   2,39 |Manguera 16" de Inodoro Conexión Directa|     480 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    480 |    |    |SC001658000100|          | |  |     | 1 |UN|299.738,32 | 1.147,20 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    480 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1570|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   2,54 |Manguera 12" Lavamanos Conex. Directa ½"|      48 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     48 |    |    |SC001659000100|          | |  |     | 1 |UN|299.738,32 |   121,92 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     48 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1580|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   5,51 |Llave Angular Briggs ½"                 |     800 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    800 |    |    |SC0018233061BL|          | |  |     | 1 |UN|299.738,32 | 4.408,00 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    800 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1590|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   1,21 |Manija Plástica Cromada                 |     450 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    450 |    |    |SP0051270001BO|          | |  |     | 1 |UN|299.738,32 |   544,50 |52|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    450 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1600|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  11,32 |Desagüe 1 ¼" Push Button S/Rebosadero Lg|     240 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    240 |    |    |SCD035123061CW|          | |  |     | 1 |UN|299.738,32 | 2.716,80 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    240 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1610|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   1,97 |Válvula de Descarga Universal           |     160 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    160 |    |    |SP0051030001BO|          | |  |     | 1 |UN|299.738,32 |   315,20 |52|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    160 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1620|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,74 |Flotador con Varilla                    |     250 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    250 |    |    |SP0051040001BO|          | |  |     | 1 |UN|299.738,32 |   185,00 |52|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    250 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1630|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,61 |Bisagras Asto. Mont./Fant. Blanco       |     500 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    500 |    |    |SP0051831301BO|          | |  |     | 1 |UN|299.738,32 |   305,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    500 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1640|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,76 |Empaque para Válvula de Descarga Gasket |     200 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|entregar parcialm.|          |2501|UN |31.12.9999|  |55464 |  1,00000|    200 |    |    |SP0051470001BO|          | |  |     | 1 |UN|299.738,32 |   152,00 |52|B|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    200 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
